NO_OF_SAMPLES	3000
TOT_NO_OF_CHAN	6
FREQUENCY	100.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2018-06-12, 12:03:29	3873.90348709
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Fx	Fy	Fz	Mx	My	Mz
CHANNEL_GAIN	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
0.004120	-0.005646	0.766155	0.005646	0.070039	0.003204	
0.004120	-0.005035	0.766766	0.006867	0.070039	0.003204	
0.002899	-0.005646	0.765240	0.007172	0.069123	0.003510	
0.001678	-0.005646	0.766766	0.007477	0.069123	0.002289	
0.003510	-0.005035	0.767681	0.007172	0.068818	0.003510	
0.002289	-0.006561	0.767681	0.006867	0.067903	0.002899	
0.001984	-0.006561	0.769207	0.006256	0.069123	0.003510	
0.003204	-0.006561	0.768597	0.006256	0.068513	0.003510	
0.001984	-0.005951	0.768902	0.005951	0.067903	0.003204	
0.001984	-0.005646	0.769818	0.006867	0.067903	0.003204	
0.001984	-0.005951	0.768902	0.005951	0.067903	0.005035	
0.002899	-0.005951	0.770428	0.006256	0.066987	0.003815	
0.002289	-0.004730	0.768597	0.006867	0.067292	0.003815	
0.001678	-0.005951	0.768597	0.006256	0.066987	0.003815	
0.003204	-0.005646	0.767987	0.006256	0.066072	0.004120	
0.003510	-0.006561	0.767987	0.007172	0.065766	0.003815	
0.003510	-0.005646	0.767681	0.007172	0.064546	0.003815	
0.004120	-0.005646	0.767681	0.006256	0.063935	0.004120	
0.003815	-0.005951	0.767987	0.007172	0.063020	0.003815	
0.003204	-0.005951	0.767987	0.007172	0.063325	0.003815	
0.003204	-0.005646	0.768292	0.007172	0.063020	0.004425	
0.003815	-0.004425	0.768292	0.007172	0.062409	0.004425	
0.004120	-0.005035	0.768292	0.007477	0.062104	0.004425	
0.003204	-0.004730	0.767681	0.007477	0.061189	0.005035	
0.003510	-0.004730	0.768902	0.008392	0.060578	0.004120	
0.004120	-0.004120	0.768292	0.007782	0.059968	0.003204	
0.004120	-0.004730	0.768292	0.009308	0.059663	0.003815	
0.004425	-0.003204	0.767987	0.009308	0.058442	0.005035	
0.004120	-0.004425	0.767071	0.009308	0.056916	0.003815	
0.004425	-0.003815	0.766766	0.009613	0.057221	0.004120	
0.005341	-0.003815	0.766766	0.009308	0.057221	0.002899	
0.005646	-0.003204	0.767681	0.009613	0.057221	0.003815	
0.005646	-0.003815	0.767987	0.009003	0.056306	0.003510	
0.004425	-0.003815	0.768597	0.009308	0.056001	0.004425	
0.005951	-0.003815	0.768902	0.009308	0.055695	0.004120	
0.006256	-0.004730	0.768902	0.009308	0.054475	0.003815	
0.006256	-0.004730	0.769818	0.009613	0.054780	0.003815	
0.005951	-0.004425	0.768902	0.008392	0.054170	0.003815	
0.005646	-0.004425	0.768902	0.009308	0.054170	0.003204	
0.005646	-0.005646	0.768902	0.009003	0.054475	0.003815	
0.005646	-0.005951	0.769818	0.009003	0.054475	0.003510	
0.006256	-0.005035	0.767681	0.009003	0.054170	0.003815	
0.005341	-0.005646	0.768597	0.008087	0.054780	0.003510	
0.005951	-0.005035	0.768292	0.008392	0.054475	0.003204	
0.005341	-0.005035	0.768902	0.008087	0.055695	0.003204	
0.005646	-0.005951	0.768902	0.007477	0.056001	0.003510	
0.005646	-0.005951	0.768292	0.007172	0.054780	0.003510	
0.005035	-0.005646	0.769818	0.007782	0.054780	0.003204	
0.004120	-0.005035	0.767071	0.007782	0.056001	0.003204	
0.004425	-0.005035	0.768597	0.007477	0.055695	0.002899	
0.004120	-0.004730	0.767681	0.007782	0.056306	0.003510	
0.003204	-0.005035	0.768902	0.008392	0.055695	0.003204	
0.003204	-0.005646	0.767987	0.007477	0.055695	0.003204	
0.003815	-0.004730	0.768292	0.007477	0.055695	0.003510	
0.003204	-0.005646	0.767071	0.006867	0.054170	0.003510	
0.004120	-0.003815	0.767071	0.007782	0.053559	0.002899	
0.005035	-0.004425	0.767071	0.007172	0.053559	0.001984	
0.004120	-0.003815	0.766155	0.006867	0.051728	0.002289	
0.005951	-0.004730	0.767681	0.005951	0.051118	0.003204	
0.006256	-0.005035	0.767071	0.006256	0.051118	0.003510	
0.005341	-0.005951	0.767681	0.006867	0.049897	0.002899	
0.004425	-0.005035	0.767071	0.007172	0.048981	0.003204	
0.006256	-0.005951	0.767071	0.006256	0.048676	0.003510	
0.006256	-0.005035	0.767681	0.006256	0.048066	0.003815	
0.006561	-0.005951	0.767987	0.007172	0.047456	0.003204	
0.007172	-0.005646	0.766461	0.005951	0.047456	0.002289	
0.007172	-0.005035	0.767071	0.005646	0.046845	0.003204	
0.007782	-0.006256	0.767987	0.005951	0.047456	0.003510	
0.007172	-0.005646	0.768292	0.005646	0.047761	0.003815	
0.007477	-0.006561	0.768902	0.005951	0.048066	0.003815	
0.007782	-0.005951	0.768292	0.005646	0.047761	0.003815	
0.007477	-0.006256	0.767681	0.005646	0.048371	0.003815	
0.007172	-0.005951	0.768292	0.007172	0.048371	0.003815	
0.007782	-0.005951	0.769207	0.005951	0.048981	0.003815	
0.007477	-0.005646	0.769818	0.006256	0.048981	0.003815	
0.007477	-0.005951	0.769207	0.005951	0.049897	0.003815	
0.007172	-0.005951	0.769818	0.006867	0.049897	0.003815	
0.007172	-0.006256	0.768292	0.005646	0.049897	0.003510	
0.007172	-0.005035	0.768902	0.005951	0.050507	0.003815	
0.006256	-0.005035	0.767681	0.005951	0.050813	0.003510	
0.005646	-0.005035	0.766461	0.006256	0.052033	0.003510	
0.005341	-0.005646	0.766155	0.005646	0.051118	0.003510	
0.004425	-0.003815	0.766155	0.005646	0.052033	0.002899	
0.005035	-0.004730	0.766155	0.005646	0.052033	0.002899	
0.004120	-0.004730	0.766766	0.005951	0.052644	0.003510	
0.005035	-0.005035	0.767681	0.005646	0.052949	0.003204	
0.005035	-0.005035	0.768292	0.005035	0.053559	0.002899	
0.004120	-0.004425	0.766766	0.005951	0.052644	0.003204	
0.004120	-0.003815	0.766461	0.005646	0.054170	0.003510	
0.003510	-0.004425	0.767071	0.005341	0.054170	0.003204	
0.003510	-0.005035	0.767987	0.005035	0.054475	0.003510	
0.004120	-0.005646	0.768902	0.005646	0.053864	0.003815	
0.003510	-0.005646	0.768292	0.005035	0.055695	0.003815	
0.003204	-0.004730	0.767681	0.005341	0.054780	0.004425	
0.003815	-0.005035	0.767987	0.005035	0.055695	0.004425	
0.003204	-0.005035	0.767987	0.005646	0.055695	0.004425	
0.004425	-0.005951	0.767681	0.005646	0.056001	0.005035	
0.005035	-0.005646	0.766766	0.005646	0.056306	0.004425	
0.004425	-0.005035	0.767987	0.005951	0.056611	0.004425	
0.004425	-0.005951	0.766766	0.005646	0.056611	0.003815	
0.005341	-0.005646	0.766766	0.005035	0.056916	0.004425	
0.005341	-0.004425	0.767681	0.005646	0.056916	0.003815	
0.004425	-0.005951	0.767071	0.005646	0.056306	0.003815	
0.005646	-0.006256	0.766766	0.005951	0.057832	0.005646	
0.005341	-0.006256	0.766766	0.005951	0.056916	0.004425	
0.005035	-0.005951	0.766766	0.005646	0.058747	0.003815	
0.005035	-0.006256	0.767681	0.005341	0.059052	0.005035	
0.005035	-0.005951	0.767681	0.005646	0.059968	0.003815	
0.002899	-0.005951	0.767071	0.005035	0.060273	0.004425	
0.004120	-0.005951	0.767681	0.005341	0.061189	0.003815	
0.004120	-0.005646	0.768902	0.004425	0.060578	0.003204	
0.004425	-0.005951	0.768292	0.005035	0.061799	0.003204	
0.003510	-0.005035	0.767987	0.003815	0.060883	0.003204	
0.003204	-0.006256	0.768597	0.003815	0.062715	0.002289	
0.003510	-0.006561	0.767681	0.003815	0.063020	0.002899	
0.003510	-0.005951	0.767681	0.003510	0.064240	0.003510	
0.002899	-0.006561	0.766766	0.003204	0.063020	0.003204	
0.001984	-0.007172	0.766461	0.003510	0.063935	0.002899	
0.003510	-0.006867	0.767681	0.003204	0.064546	0.001678	
0.001373	-0.006867	0.767071	0.001678	0.064851	0.002899	
0.002899	-0.006867	0.766766	0.001984	0.064240	0.002289	
0.003510	-0.006561	0.768292	0.001678	0.065156	0.002899	
0.001984	-0.006561	0.766766	0.000458	0.064851	0.001678	
0.001984	-0.006256	0.767071	0.001678	0.065156	0.002899	
0.001984	-0.006561	0.767681	0.001984	0.064546	0.002289	
0.001678	-0.006256	0.767987	-0.000153	0.065766	0.002899	
0.001984	-0.006256	0.766766	0.000458	0.065156	0.001984	
0.001984	-0.006867	0.767987	0.000458	0.066072	0.003510	
0.001678	-0.005951	0.766766	0.001068	0.066072	0.003204	
0.002289	-0.007172	0.767681	0.001068	0.065766	0.003204	
0.003204	-0.007782	0.767987	0.001068	0.066377	0.003510	
0.002899	-0.008087	0.767987	-0.000458	0.065766	0.002899	
0.001373	-0.007172	0.767681	0.000458	0.065766	0.003510	
0.002899	-0.007782	0.767987	-0.000763	0.066072	0.003204	
0.003204	-0.007782	0.767987	0.000153	0.064851	0.003204	
0.002899	-0.008087	0.768902	-0.000763	0.066072	0.002899	
0.002289	-0.007172	0.767071	-0.000153	0.065766	0.003204	
0.001984	-0.007782	0.766155	-0.000153	0.064851	0.003204	
0.002899	-0.007782	0.766766	-0.000763	0.064546	0.003204	
0.002899	-0.008698	0.766766	-0.001068	0.064240	0.003204	
0.001984	-0.007172	0.767071	-0.000763	0.064851	0.003204	
0.002899	-0.008392	0.768292	-0.001068	0.064240	0.003204	
0.002899	-0.008087	0.768292	-0.001984	0.064240	0.002899	
0.002899	-0.008392	0.767681	-0.001068	0.064240	0.003204	
0.002899	-0.007172	0.769207	-0.000763	0.064851	0.002899	
0.001984	-0.008698	0.768292	-0.001068	0.064240	0.003510	
0.001984	-0.007782	0.768292	-0.000458	0.064851	0.003815	
0.002899	-0.008087	0.768902	-0.000763	0.064851	0.003510	
0.002289	-0.006561	0.768902	-0.000763	0.064546	0.003204	
0.001984	-0.008087	0.767987	-0.000153	0.065156	0.005035	
0.002899	-0.008392	0.768292	-0.000458	0.066072	0.004120	
0.002899	-0.008087	0.768292	-0.000763	0.064546	0.003815	
0.003204	-0.007782	0.768292	0.000153	0.064851	0.003815	
0.002899	-0.006561	0.768292	-0.001068	0.065156	0.004120	
0.003510	-0.007172	0.767987	-0.000763	0.065156	0.003815	
0.003510	-0.007172	0.767987	0.000153	0.065156	0.003510	
0.003204	-0.006256	0.768292	0.000153	0.064851	0.004425	
0.003204	-0.007172	0.768292	-0.000458	0.065156	0.003510	
0.003815	-0.006561	0.767987	-0.000763	0.065766	0.004120	
0.002899	-0.007172	0.767681	0.000153	0.066072	0.002899	
0.002899	-0.006561	0.767681	0.000153	0.065766	0.003510	
0.003204	-0.007782	0.766766	0.000153	0.065766	0.003815	
0.002899	-0.005951	0.765240	-0.000153	0.065766	0.003815	
0.001984	-0.005951	0.766155	0.000458	0.065156	0.003510	
0.002899	-0.006561	0.767681	0.000458	0.065766	0.003510	
0.001678	-0.005035	0.766155	0.001068	0.065156	0.003815	
0.001984	-0.005646	0.767681	0.000153	0.065766	0.003815	
0.001984	-0.005951	0.767681	0.001373	0.065766	0.003204	
0.003204	-0.007782	0.768902	0.001678	0.066072	0.003510	
0.002899	-0.006867	0.767987	0.001678	0.064851	0.003510	
0.003510	-0.006561	0.768902	0.001068	0.065156	0.004425	
0.003204	-0.005951	0.768292	0.001373	0.064546	0.003510	
0.001984	-0.006561	0.768292	0.001678	0.064851	0.003510	
0.001678	-0.005646	0.768597	0.001373	0.065156	0.003204	
0.002899	-0.005951	0.767071	0.001373	0.064546	0.005646	
0.002899	-0.006561	0.769207	0.001678	0.064546	0.005341	
0.002899	-0.006561	0.768292	0.001678	0.063325	0.005341	
0.003510	-0.006256	0.767681	0.002899	0.063020	0.003815	
0.004425	-0.006561	0.767071	0.001984	0.064240	0.004120	
0.004120	-0.005035	0.767681	0.002899	0.063325	0.003815	
0.005035	-0.005951	0.767681	0.002289	0.063020	0.005035	
0.003815	-0.005035	0.767681	0.003510	0.064240	0.004120	
0.004120	-0.004425	0.767071	0.003510	0.063325	0.003510	
0.004120	-0.005035	0.767681	0.003510	0.062715	0.004425	
0.004120	-0.006867	0.767987	0.003815	0.062715	0.003815	
0.004120	-0.005951	0.768902	0.004120	0.062715	0.003510	
0.003815	-0.005646	0.767987	0.005035	0.062715	0.003510	
0.005035	-0.005035	0.767681	0.004425	0.062104	0.003510	
0.005035	-0.005646	0.768292	0.004425	0.062409	0.003204	
0.004425	-0.006256	0.767987	0.004425	0.062409	0.003204	
0.003204	-0.005035	0.767681	0.004120	0.061189	0.002289	
0.004120	-0.005951	0.767987	0.004120	0.062409	0.002899	
0.004425	-0.007172	0.768292	0.005035	0.062104	0.002899	
0.005035	-0.005951	0.766766	0.004425	0.062104	0.002289	
0.005035	-0.006256	0.768292	0.005646	0.060578	0.003204	
0.004425	-0.005646	0.767071	0.004425	0.061189	0.002899	
0.005035	-0.005035	0.768597	0.005646	0.062104	0.003204	
0.004120	-0.005951	0.766155	0.005035	0.061189	0.002899	
0.003510	-0.005951	0.767681	0.005646	0.061799	0.003204	
0.004120	-0.006256	0.767681	0.005951	0.061189	0.002899	
0.004425	-0.005951	0.767987	0.005646	0.062104	0.003204	
0.004425	-0.005951	0.769818	0.006256	0.062104	0.003204	
0.003815	-0.005035	0.767681	0.005951	0.062715	0.003204	
0.004425	-0.005035	0.768292	0.006256	0.063020	0.002899	
0.003204	-0.005035	0.766766	0.005951	0.062715	0.003204	
0.004425	-0.004730	0.768292	0.006256	0.062715	0.002899	
0.004120	-0.003815	0.767681	0.005951	0.063020	0.003204	
0.004120	-0.004730	0.766766	0.007782	0.063325	0.004120	
0.005035	-0.005035	0.767681	0.007172	0.063325	0.003510	
0.004425	-0.005646	0.767681	0.007477	0.064240	0.003510	
0.005341	-0.004730	0.768902	0.006256	0.064240	0.003510	
0.004120	-0.004425	0.767681	0.006256	0.063935	0.003815	
0.004120	-0.004730	0.767071	0.007782	0.065156	0.003510	
0.004120	-0.005035	0.768292	0.005951	0.064546	0.003815	
0.004425	-0.005035	0.768902	0.007172	0.064240	0.003510	
0.004120	-0.005035	0.768292	0.007782	0.064546	0.003510	
0.004120	-0.005035	0.766766	0.007782	0.064851	0.003510	
0.003510	-0.004730	0.767071	0.007782	0.064851	0.003204	
0.004120	-0.004730	0.767987	0.008392	0.064546	0.003510	
0.004120	-0.003815	0.767681	0.007172	0.064546	0.004425	
0.003204	-0.004730	0.767071	0.007477	0.064851	0.003204	
0.004120	-0.003815	0.767681	0.006256	0.064851	0.003510	
0.004120	-0.005951	0.768292	0.006867	0.066072	0.003510	
0.002899	-0.004425	0.768292	0.006256	0.065156	0.003510	
0.003510	-0.005035	0.767987	0.006867	0.064851	0.003204	
0.003204	-0.004425	0.768292	0.006867	0.065156	0.003510	
0.003204	-0.004730	0.767987	0.007477	0.065156	0.003510	
0.003510	-0.003815	0.767987	0.007477	0.065156	0.003510	
0.004120	-0.004425	0.767681	0.007172	0.065766	0.003815	
0.004120	-0.003815	0.769207	0.006867	0.065156	0.004120	
0.003204	-0.004425	0.768902	0.007172	0.065156	0.003204	
0.003510	-0.004730	0.768902	0.007172	0.066072	0.003815	
0.003510	-0.004425	0.767987	0.007782	0.065766	0.003510	
0.004120	-0.004730	0.768902	0.006867	0.065766	0.003510	
0.003510	-0.004425	0.767681	0.007172	0.064851	0.003815	
0.003510	-0.004425	0.767681	0.007477	0.065156	0.003815	
0.003510	-0.004425	0.767681	0.006256	0.065766	0.004120	
0.003204	-0.005035	0.767987	0.005951	0.065766	0.003204	
0.004120	-0.005035	0.767987	0.005646	0.066987	0.003510	
0.002899	-0.005035	0.766461	0.005341	0.066682	0.003510	
0.003510	-0.004730	0.766766	0.005951	0.067903	0.003815	
0.004120	-0.005035	0.768292	0.005951	0.067292	0.003510	
0.002899	-0.004730	0.768597	0.005035	0.066987	0.003204	
0.002899	-0.004730	0.767987	0.004425	0.068513	0.003510	
0.003204	-0.005035	0.768292	0.005646	0.067903	0.004120	
0.002899	-0.004425	0.768292	0.005646	0.068208	0.003815	
0.002899	-0.004120	0.768597	0.005951	0.068513	0.002899	
0.003510	-0.005951	0.769818	0.005341	0.068818	0.003510	
0.001984	-0.005951	0.769207	0.005341	0.068513	0.003510	
0.002899	-0.006256	0.768902	0.005035	0.070039	0.002899	
0.001678	-0.005035	0.768597	0.005341	0.069123	0.003204	
0.001984	-0.004425	0.768902	0.005646	0.070039	0.003204	
0.001678	-0.005035	0.768902	0.005341	0.069429	0.003204	
0.003204	-0.005951	0.767681	0.005951	0.069123	0.003204	
0.003204	-0.005951	0.767681	0.005035	0.069123	0.003510	
0.003510	-0.005646	0.767681	0.004425	0.070649	0.003204	
0.004120	-0.005951	0.767681	0.005341	0.069123	0.003204	
0.004120	-0.005951	0.767987	0.005341	0.070039	0.003510	
0.003510	-0.005951	0.767987	0.004425	0.070954	0.003815	
0.002899	-0.004730	0.767681	0.003815	0.070344	0.003815	
0.003204	-0.004425	0.769207	0.004425	0.070649	0.003204	
0.001984	-0.005035	0.767681	0.004120	0.070649	0.003510	
0.004425	-0.007172	0.767987	0.003815	0.071870	0.002899	
0.002899	-0.006256	0.768597	0.003815	0.070649	0.003815	
0.001678	-0.004730	0.766461	0.003815	0.072175	0.003510	
0.002899	-0.005035	0.767681	0.003204	0.072175	0.003815	
0.002899	-0.007782	0.769207	0.003204	0.072175	0.003815	
0.002289	-0.005951	0.767681	0.003510	0.072175	0.003815	
0.001678	-0.006867	0.767681	0.003204	0.072175	0.003204	
0.001373	-0.005951	0.766461	0.002289	0.071870	0.005035	
0.001984	-0.007172	0.767987	0.004120	0.071870	0.003510	
0.002899	-0.006561	0.768902	0.001984	0.071260	0.003815	
0.002899	-0.006867	0.767071	0.002289	0.072175	0.003815	
0.002899	-0.006256	0.768597	0.001984	0.072175	0.005035	
0.001984	-0.006561	0.767987	0.003510	0.072175	0.002899	
0.003204	-0.006867	0.768292	0.003510	0.071870	0.003815	
0.002899	-0.006561	0.767681	0.002899	0.070954	0.003815	
0.001984	-0.006867	0.767987	0.002899	0.070649	0.003510	
0.002899	-0.006561	0.769207	0.001678	0.070649	0.003204	
0.002899	-0.007782	0.768292	0.001678	0.070039	0.003815	
0.003510	-0.007172	0.768902	0.001984	0.070344	0.003510	
0.002899	-0.007172	0.768597	0.001678	0.070649	0.003204	
0.003204	-0.006867	0.768902	0.001678	0.070344	0.003510	
0.004120	-0.007172	0.768292	0.001678	0.070344	0.004120	
0.001984	-0.007172	0.767681	0.001678	0.069123	0.005035	
0.003204	-0.007172	0.769207	0.001984	0.068818	0.003204	
0.003204	-0.006867	0.766766	0.002289	0.068513	0.002899	
0.003204	-0.006561	0.766766	0.002289	0.068513	0.005341	
0.003204	-0.006867	0.767681	0.001373	0.068513	0.003204	
0.002899	-0.006561	0.767987	0.001373	0.068818	0.003510	
0.003204	-0.006256	0.767681	0.001678	0.068208	0.003815	
0.002899	-0.007172	0.767987	0.001068	0.068513	0.003510	
0.003510	-0.007782	0.768292	0.001373	0.068513	0.003815	
0.003204	-0.006867	0.769818	0.001373	0.067903	0.003510	
0.003204	-0.006256	0.767681	0.001678	0.066377	0.003510	
0.003510	-0.006867	0.766766	0.002289	0.066377	0.003815	
0.005341	-0.006561	0.767987	0.001678	0.065766	0.003510	
0.004120	-0.006867	0.766766	0.001678	0.064851	0.005341	
0.004425	-0.008392	0.767987	0.000458	0.065156	0.003510	
0.005035	-0.006867	0.767987	0.001984	0.064546	0.003815	
0.005341	-0.006867	0.768292	0.001678	0.065766	0.003815	
0.005035	-0.007172	0.768292	0.001068	0.064851	0.003815	
0.005951	-0.005951	0.767987	0.001984	0.064546	0.003815	
0.004425	-0.007172	0.769207	0.002899	0.064546	0.003815	
0.005035	-0.006867	0.767987	0.002899	0.064240	0.003510	
0.005951	-0.006561	0.768292	0.002289	0.063325	0.005035	
0.005341	-0.006256	0.767071	0.003510	0.064240	0.003510	
0.005035	-0.006561	0.767681	0.003510	0.064240	0.002899	
0.005341	-0.005951	0.767681	0.003204	0.063935	0.004120	
0.004425	-0.005951	0.767681	0.001984	0.064240	0.003510	
0.005646	-0.005951	0.767681	0.003204	0.064240	0.003204	
0.005035	-0.005035	0.766766	0.003510	0.064546	0.003510	
0.004425	-0.006256	0.768292	0.003204	0.064546	0.003510	
0.005646	-0.005951	0.767071	0.003510	0.064546	0.003510	
0.004120	-0.006256	0.766766	0.003204	0.064851	0.003815	
0.005035	-0.005951	0.768902	0.003510	0.064240	0.002899	
0.005035	-0.005951	0.767681	0.003204	0.065156	0.002899	
0.005341	-0.006256	0.767681	0.004425	0.065766	0.003815	
0.005951	-0.005951	0.768902	0.002899	0.065766	0.003204	
0.005341	-0.005646	0.769818	0.003204	0.066377	0.002289	
0.004425	-0.006256	0.769818	0.003510	0.066072	0.003204	
0.005646	-0.005951	0.767987	0.004425	0.065766	0.002899	
0.005341	-0.005951	0.768902	0.004120	0.066072	0.002899	
0.005035	-0.005035	0.766766	0.005035	0.067292	0.003510	
0.004425	-0.005035	0.767071	0.005035	0.066987	0.003510	
0.005341	-0.005646	0.767987	0.004425	0.066987	0.003510	
0.005035	-0.006256	0.767071	0.004425	0.067903	0.003204	
0.005035	-0.005035	0.767071	0.003815	0.068513	0.003204	
0.004425	-0.005951	0.767681	0.004425	0.068208	0.003815	
0.004425	-0.005646	0.766766	0.004120	0.068208	0.003510	
0.004425	-0.005646	0.767681	0.004120	0.069123	0.002289	
0.005035	-0.004120	0.766766	0.005035	0.068513	0.002899	
0.004120	-0.006256	0.767987	0.005341	0.070039	0.003204	
0.003510	-0.005951	0.767681	0.004425	0.069123	0.003815	
0.003510	-0.005951	0.766155	0.004120	0.070039	0.002899	
0.003510	-0.005035	0.768292	0.004120	0.070649	0.003510	
0.003204	-0.004425	0.766155	0.005035	0.071260	0.003204	
0.002899	-0.004730	0.767681	0.005341	0.070954	0.003510	
0.002899	-0.005951	0.767681	0.005341	0.071870	0.002899	
0.003204	-0.005646	0.768597	0.005035	0.072175	0.003510	
0.003204	-0.005035	0.766461	0.005341	0.072786	0.003204	
0.002899	-0.006256	0.767681	0.005951	0.073091	0.003510	
0.003204	-0.005951	0.768292	0.005646	0.073396	0.003510	
0.003204	-0.004730	0.768292	0.005646	0.073091	0.003204	
0.002899	-0.005035	0.767681	0.006256	0.075532	0.003204	
0.003815	-0.005646	0.767987	0.006256	0.074617	0.003510	
0.003510	-0.004730	0.767681	0.006256	0.074617	0.003204	
0.001984	-0.004730	0.768902	0.006256	0.075532	0.004120	
0.002899	-0.005035	0.768292	0.007172	0.076143	0.003510	
0.002899	-0.005035	0.767681	0.006867	0.076448	0.003815	
0.001678	-0.005035	0.766766	0.006256	0.077363	0.004425	
0.001678	-0.004730	0.768597	0.006256	0.077058	0.003510	
0.000153	-0.004730	0.767071	0.006256	0.077363	0.003510	
0.002289	-0.004730	0.767987	0.007172	0.077363	0.004425	
0.001678	-0.004425	0.767987	0.006256	0.077363	0.003204	
0.000458	-0.004730	0.766766	0.007172	0.078889	0.003815	
0.001984	-0.005646	0.767071	0.006256	0.078584	0.003815	
0.001984	-0.004425	0.767681	0.007477	0.078584	0.003815	
0.001984	-0.004730	0.766766	0.007172	0.078584	0.003815	
0.000458	-0.005646	0.766155	0.007172	0.078279	0.003815	
0.001984	-0.003815	0.765240	0.006256	0.078584	0.004120	
0.001678	-0.005035	0.768292	0.007782	0.078584	0.004425	
0.001678	-0.005646	0.767681	0.007172	0.078279	0.003510	
0.001678	-0.005035	0.767071	0.007782	0.077974	0.003510	
0.001678	-0.004425	0.768597	0.007172	0.078584	0.003815	
0.001068	-0.004425	0.768902	0.006256	0.078279	0.003815	
0.001068	-0.003815	0.767681	0.006256	0.077363	0.004120	
0.001984	-0.005035	0.768902	0.007172	0.078279	0.003815	
0.002289	-0.005951	0.769818	0.006867	0.077974	0.003815	
0.002289	-0.005951	0.766766	0.006256	0.077974	0.003815	
0.001373	-0.006256	0.767681	0.007172	0.076143	0.005035	
0.001984	-0.004730	0.767681	0.006867	0.076448	0.003815	
0.001678	-0.005035	0.767071	0.007172	0.076448	0.004425	
0.002899	-0.005035	0.769207	0.007782	0.076448	0.004425	
0.003204	-0.004730	0.768902	0.007172	0.074617	0.003815	
0.002899	-0.005035	0.768597	0.007172	0.075532	0.003204	
0.002899	-0.004730	0.768292	0.008087	0.075532	0.003510	
0.001984	-0.004730	0.767987	0.007172	0.075227	0.004425	
0.003510	-0.005035	0.768292	0.007172	0.074617	0.003510	
0.003204	-0.004730	0.766155	0.007782	0.073396	0.003204	
0.003204	-0.005035	0.766461	0.006256	0.073091	0.003204	
0.004120	-0.004730	0.766766	0.006867	0.073396	0.003815	
0.004120	-0.004730	0.767987	0.006256	0.072786	0.003204	
0.002899	-0.005035	0.767681	0.007172	0.072786	0.002289	
0.002899	-0.005035	0.766766	0.005951	0.073396	0.003204	
0.003204	-0.005646	0.766766	0.005951	0.072175	0.003510	
0.002289	-0.004425	0.766766	0.005951	0.072175	0.003204	
0.003510	-0.005646	0.767681	0.007172	0.072480	0.003510	
0.001678	-0.004425	0.767071	0.005341	0.072786	0.003204	
0.002289	-0.004730	0.768902	0.005951	0.071870	0.003510	
0.001984	-0.005035	0.769207	0.005951	0.072175	0.003510	
0.002289	-0.005951	0.768902	0.005646	0.071870	0.002899	
0.003510	-0.005646	0.769818	0.005646	0.070954	0.003815	
0.003204	-0.005035	0.769207	0.005646	0.070649	0.005035	
0.004425	-0.005646	0.767987	0.005341	0.070649	0.003815	
0.003510	-0.005035	0.766461	0.005646	0.070344	0.003204	
0.004425	-0.005951	0.767681	0.005341	0.070649	0.003204	
0.004425	-0.006256	0.767681	0.005646	0.070039	0.003510	
0.004425	-0.004730	0.766766	0.005341	0.070649	0.003815	
0.005341	-0.006256	0.767681	0.004120	0.070649	0.005035	
0.005035	-0.005951	0.767681	0.005341	0.070039	0.003510	
0.005341	-0.006256	0.766766	0.005646	0.069123	0.002899	
0.005035	-0.006256	0.767681	0.005646	0.069429	0.003510	
0.005035	-0.005951	0.766766	0.004425	0.069123	0.002899	
0.006561	-0.006561	0.767987	0.005341	0.068513	0.003204	
0.005341	-0.006256	0.767987	0.005035	0.068818	0.003204	
0.005951	-0.007172	0.769207	0.005035	0.068818	0.003510	
0.005035	-0.006256	0.767681	0.004425	0.067903	0.003204	
0.005035	-0.006256	0.768292	0.005341	0.069123	0.003510	
0.005646	-0.005646	0.767987	0.004120	0.068818	0.003510	
0.005646	-0.006256	0.768292	0.004425	0.070649	0.002899	
0.005035	-0.005035	0.767681	0.004425	0.070649	0.003204	
0.005035	-0.005646	0.768597	0.004425	0.070039	0.003204	
0.005035	-0.005951	0.767071	0.004120	0.070344	0.003510	
0.004425	-0.005951	0.768292	0.005035	0.070344	0.003510	
0.004425	-0.005951	0.766766	0.004120	0.070344	0.002289	
0.005646	-0.005646	0.766766	0.004120	0.070649	0.001984	
0.004120	-0.006256	0.767681	0.005035	0.070649	0.002899	
0.004425	-0.007172	0.767987	0.004425	0.070039	0.002899	
0.004120	-0.005951	0.767681	0.004425	0.071260	0.003204	
0.004120	-0.005035	0.766766	0.005035	0.070649	0.003204	
0.003510	-0.005951	0.768902	0.005035	0.071260	0.003510	
0.003204	-0.005035	0.767681	0.004425	0.071260	0.003204	
0.004120	-0.005951	0.766766	0.004120	0.072175	0.003815	
0.005951	-0.005951	0.767681	0.004425	0.072786	0.003204	
0.005035	-0.005951	0.766461	0.004120	0.072786	0.003510	
0.004425	-0.005951	0.767987	0.005035	0.073396	0.003204	
0.004120	-0.005646	0.766766	0.004425	0.072786	0.003510	
0.003510	-0.005951	0.767681	0.003815	0.071260	0.002899	
0.004120	-0.005646	0.767681	0.004120	0.073396	0.003815	
